qid,query,category,query_type,setting,precision_at_5,recall_at_5,recall_at_20,recall_at_50,ndcg_at_5,mrr,map_at_5,hit_rate_at_5,coverage_at_5,diversity_at_5,novelty_at_5,intent_consistency_at_5,grounding_score,violation_rate,confidence_mean,confidence_std,runtime_sec,discarded
118,I need family-friendly places in Talaja Caves,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.42648101540245636,0.022381005297704284,0.03595232963562012,0
119,Suggest a budget trip for me in Talaja Caves,personal,city,no_refinement,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,0.6,0.7,0.52,0.0,0.3333333333333333,1.0,0.158571637947738,0.017533116665908247,0.041254281997680664,0
120,My parents need easy-access attractions in Talaja Caves,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.572193119167301,0.027925851973617473,0.04029250144958496,0
121,I want nature and photography spots in Talaja Caves,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,1.0,0.5,0.18,1.0,0.6666666666666666,0.0,0.3940732703014918,0.057798727225267174,0.038774967193603516,0
122,I need family-friendly places in Amritavarshini Vav,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.0,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4218911145306702,0.01755888758564713,0.03568434715270996,0
123,Suggest a budget trip for me in Amritavarshini Vav,personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.15193349769927428,0.0018908987033120354,0.04198503494262695,0
124,My parents need easy-access attractions in Amritavarshini Vav,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5652959263264715,0.027967918948684948,0.04339337348937988,0
125,I want nature and photography spots in Amritavarshini Vav,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.3645787476529986,0.06573586084053969,0.04090166091918945,0
126,I need family-friendly places in Bhuchar Mori,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.44416727885658,0.029908384613056904,0.0366816520690918,0
127,Suggest a budget trip for me in Bhuchar Mori,personal,city,no_refinement,1.0,0.012853470437017995,0.033419023136246784,0.033419023136246784,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.1530953421947736,0.003675643314877667,0.04275083541870117,0
128,My parents need easy-access attractions in Bhuchar Mori,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6331336152934643,0.07707588033080504,0.04206490516662598,0
129,I want nature and photography spots in Bhuchar Mori,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.4201856178322664,0.07922448534927123,0.040883541107177734,0
130,"I need family-friendly places in Shiva temple, Kera",personal,city,no_refinement,1.0,0.03676470588235294,0.09558823529411764,0.09558823529411764,1.0,1.0,1.0,1.0,0.2,0.9,0.28,1.0,1.0,0.0,0.7373087577291974,0.0117147802441729,0.03603696823120117,0
131,"Suggest a budget trip for me in Shiva temple, Kera",personal,city,no_refinement,0.6,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.7227265726449519,1.0,0.6,1.0,0.2,0.8,0.27999999999999997,0.0,0.44000000000000006,0.4,0.4228315779791216,0.19955463418409322,0.036576271057128906,0
132,"My parents need easy-access attractions in Shiva temple, Kera",personal,city,no_refinement,1.0,0.019083969465648856,0.05725190839694656,0.05725190839694656,1.0,1.0,1.0,1.0,0.2,0.7,0.30000000000000004,1.0,0.8800000000000001,0.0,0.7759583021816455,0.09183939430097297,0.03906702995300293,0
133,"I want nature and photography spots in Shiva temple, Kera",personal,city,no_refinement,1.0,0.021739130434782608,0.06521739130434782,0.06521739130434782,1.0,1.0,1.0,1.0,0.2,0.7,0.19999999999999998,1.0,1.0,0.0,0.6925244512510255,0.008272576556022874,0.0387883186340332,0
134,I need family-friendly places in Sahastralinga Tank,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4411218556718147,0.027664918226373483,0.03511238098144531,0
135,Suggest a budget trip for me in Sahastralinga Tank,personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.15428226055370178,0.005082525592963379,0.04375052452087402,0
136,My parents need easy-access attractions in Sahastralinga Tank,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5976533446324819,0.057132474373267045,0.040056705474853516,0
137,I want nature and photography spots in Sahastralinga Tank,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.4067241114518353,0.07690309977193677,0.0396268367767334,0
138,I need family-friendly places in Kadia Dungar caves,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4366526003960699,0.023062531670509635,0.035594940185546875,0
139,Suggest a budget trip for me in Kadia Dungar caves,personal,city,no_refinement,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,0.6,0.7,0.52,0.0,0.3333333333333333,1.0,0.15921659257758664,0.018821847990516727,0.04173421859741211,0
140,My parents need easy-access attractions in Kadia Dungar caves,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5740722752985189,0.02917662643740912,0.040378570556640625,0
141,I want nature and photography spots in Kadia Dungar caves,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,1.0,0.5,0.18,1.0,0.6666666666666666,0.0,0.39187446026952805,0.056154086167567646,0.03883171081542969,0
142,I need family-friendly places in Brahma Kund,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.0,0.09999999999999998,1.0,0.6666666666666666,0.0,0.44537013255356894,0.023974581459048225,0.03465676307678223,0
143,Suggest a budget trip for me in Brahma Kund,personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,1.0,0.8,0.5,0.0,0.3333333333333333,1.0,0.19015649548482907,0.0805732360683753,0.04022502899169922,0
144,My parents need easy-access attractions in Brahma Kund,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5890454916034272,0.03339853983863292,0.03891873359680176,0
145,I want nature and photography spots in Brahma Kund,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.39727424569254693,0.08502125980427423,0.03853964805603027,0
146,I need family-friendly places in Jethabhai's Stepwell,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.434752733876952,0.026429489931308444,0.034853219985961914,0
147,Suggest a budget trip for me in Jethabhai's Stepwell,personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.1532096904993289,0.0036590894647336595,0.04169940948486328,0
148,My parents need easy-access attractions in Jethabhai's Stepwell,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5642200341095649,0.016247006305452644,0.04014301300048828,0
149,I want nature and photography spots in Jethabhai's Stepwell,personal,city,no_refinement,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.8,0.6,0.07999999999999999,1.0,0.6666666666666666,0.0,0.3591673143768933,0.07972506166729791,0.039670705795288086,0
150,"I need family-friendly places in Rajgadhi Timbo, Umta",personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.0,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4463405513825309,0.03175931968767365,0.03535294532775879,0
151,"Suggest a budget trip for me in Rajgadhi Timbo, Umta",personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.15582961532616962,0.010585990311760635,0.04183387756347656,0
152,"My parents need easy-access attractions in Rajgadhi Timbo, Umta",personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6331180309716005,0.07682412660748572,0.04020190238952637,0
153,"I want nature and photography spots in Rajgadhi Timbo, Umta",personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.41647455381323717,0.07974514601598821,0.037351131439208984,0
154,I need family-friendly places in Mithivav,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.0,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4595338466156865,0.026264148060275768,0.03390192985534668,0
155,Suggest a budget trip for me in Mithivav,personal,city,no_refinement,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.3333333333333333,1.0,0.1531109973681482,0.004932826345005567,0.040006399154663086,0
156,My parents need easy-access attractions in Mithivav,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6375565092976248,0.07499179479960728,0.03962564468383789,0
157,I want nature and photography spots in Mithivav,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.4193967328763092,0.08075514966118827,0.03805351257324219,0
158,"I need family-friendly places in Shiva Temple, Bavka",personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,0.9,0.09999999999999998,1.0,0.6666666666666666,0.0,0.45535462317803416,0.031038783889571476,0.03577780723571777,0
159,"Suggest a budget trip for me in Shiva Temple, Bavka",personal,city,no_refinement,1.0,0.2777777777777778,0.7222222222222222,0.7222222222222222,1.0,1.0,1.0,1.0,0.8,0.5,0.5,0.0,0.6,0.0,0.3368410507144538,0.010734573168550239,0.03600049018859863,0
160,"My parents need easy-access attractions in Shiva Temple, Bavka",personal,city,no_refinement,1.0,0.01968503937007874,0.05905511811023622,0.05905511811023622,1.0,1.0,1.0,1.0,0.6,0.8,0.27999999999999997,1.0,0.8,0.0,0.6570312315557904,0.026988673922199547,0.038751840591430664,0
161,"I want nature and photography spots in Shiva Temple, Bavka",personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.3662361219314484,0.07962216941469696,0.04026222229003906,0
162,I need family-friendly places in Jahaz Mahal,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4434699266115585,0.02797044666170339,0.03554964065551758,0
163,Suggest a budget trip for me in Jahaz Mahal,personal,city,no_refinement,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.16957710519469804,0.03695500183432438,0.040383100509643555,0
164,My parents need easy-access attractions in Jahaz Mahal,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.5939643637613844,0.035450361616748124,0.03891944885253906,0
165,I want nature and photography spots in Jahaz Mahal,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.7,0.09999999999999998,1.0,0.6666666666666666,0.0,0.3586600557001794,0.06909651248804034,0.04039359092712402,0
166,I need family-friendly places in Bapu Museum,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.1,0.11999999999999997,1.0,0.6666666666666666,0.0,0.47677375416427614,0.028619582503896006,0.0354619026184082,0
167,Suggest a budget trip for me in Bapu Museum,personal,city,no_refinement,1.0,0.13513513513513514,0.40540540540540543,0.40540540540540543,1.0,1.0,1.0,1.0,0.6,0.7,0.52,0.0,0.6,0.0,0.3860666220298751,0.05317140661050309,0.03615975379943848,0
168,My parents need easy-access attractions in Bapu Museum,personal,city,no_refinement,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.4,0.9,0.09999999999999998,1.0,0.8,0.0,0.6184292325949698,0.02807928060298164,0.03817009925842285,0
169,I want nature and photography spots in Bapu Museum,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.41738610664566256,0.08097081629588068,0.04012870788574219,0
170,I need family-friendly places in Jorasanko Thakur Bari,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4633676007036128,0.023328305144613443,0.034636497497558594,0
171,Suggest a budget trip for me in Jorasanko Thakur Bari,personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.16682704404995766,0.025124804456584517,0.04169869422912598,0
172,My parents need easy-access attractions in Jorasanko Thakur Bari,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6280935209892708,0.04865783308301967,0.043195486068725586,0
173,I want nature and photography spots in Jorasanko Thakur Bari,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.4070417702671759,0.08765300064617922,0.0390012264251709,0
174,I need family-friendly places in Chaunsath Yogini temple,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,0.9,0.09999999999999998,1.0,0.6666666666666666,0.0,0.4512272950831123,0.02294773822167667,0.03633451461791992,0
175,Suggest a budget trip for me in Chaunsath Yogini temple,personal,city,no_refinement,1.0,0.2777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,0.8,0.5,0.5,0.0,0.6,0.0,0.39601582889997977,0.045819598365743855,0.03658175468444824,0
176,My parents need easy-access attractions in Chaunsath Yogini temple,personal,city,no_refinement,1.0,0.01968503937007874,0.05905511811023622,0.05905511811023622,1.0,1.0,1.0,1.0,0.6,0.8,0.24,1.0,0.8,0.0,0.6422877660759525,0.021348726453042595,0.03850746154785156,0
177,I want nature and photography spots in Chaunsath Yogini temple,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.37236828556379475,0.07766306054303812,0.04209280014038086,0
178,"I need family-friendly places in National Fossil Wood Park, Tiruvakkarai",personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.43086978661333664,0.025237416835126304,0.03619885444641113,0
179,"Suggest a budget trip for me in National Fossil Wood Park, Tiruvakkarai",personal,city,no_refinement,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,1.0,0.6,0.5,0.0,0.3333333333333333,1.0,0.1964754965914161,0.046254082087693285,0.04021906852722168,0
180,"My parents need easy-access attractions in National Fossil Wood Park, Tiruvakkarai",personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5709486600751081,0.033804128156536765,0.03995800018310547,0
181,"I want nature and photography spots in National Fossil Wood Park, Tiruvakkarai",personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.07999999999999999,1.0,0.6666666666666666,0.0,0.40418057995838674,0.07146667878354161,0.03807425498962402,0
182,I need family-friendly places in Undavalli Caves,personal,city,no_refinement,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.6666666666666666,0.0,0.42855474903351426,0.022882001177764563,0.03612208366394043,0
183,Suggest a budget trip for me in Undavalli Caves,personal,city,no_refinement,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,0.6,0.7,0.52,0.0,0.3333333333333333,1.0,0.15513067867356023,0.010662298114953343,0.04049396514892578,0
184,My parents need easy-access attractions in Undavalli Caves,personal,city,no_refinement,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.5597497421579775,0.017649544716735542,0.04072833061218262,0
185,I want nature and photography spots in Undavalli Caves,personal,city,no_refinement,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.37192821840345575,0.05173731623998781,0.0390782356262207,0
